Site_ID,Asset_Type,Related_ID,File,Caption,Display_Order,External_URL,Embed_HTML,Notes
N7,old_photo,N7,detail_assets/oldphotos/OP_0032.jpg,Scattered decorative lintel and colonnette,4,,,
N7,old_photo,N7,detail_assets/oldphotos/OP_0033.jpg,Flying Palace: north-east face,5,,,
N7,old_photo,N7,detail_assets/oldphotos/OP_0166.jpg,Flying Palace: north face,6,,,
N7,old_photo,N7,detail_assets/oldphotos/OP_0167.jpg,Flying Palace: north-east face,7,,,
N7,new_photo,N7,detail_assets/oldphotos/NP_0002.jpg,Exterior: from north,1,,,
N7,new_photo,N7,detail_assets/oldphotos/NP_0010.jpg,Flying Palace: north-east face,2,,,
N7,new_photo,N7,detail_assets/oldphotos/NP_0032.jpg,Scattered decorative lintel and colonnette,4,,,
N7,new_photo,N7,detail_assets/oldphotos/NP_0033.jpg,Flying Palace: north-east face,5,,,
N7,new_photo,N7,detail_assets/oldphotos/NP_0166.jpg,Flying Palace: north face,6,,,
N7,new_photo,N7,detail_assets/oldphotos/NP_0167.jpg,Flying Palace: north-east face,7,,,
N7,3d_model,N7,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n7-2254326ceb1d424c8431a5536abeb3a7,,
N7-1,current_photo,N7-1,detail_assets/photos/N7-1_photo_01.jpg,,1,,,
N7-1,current_photo,N7-1,detail_assets/photos/N7-1_photo_02.jpg,,2,,,
N7-2,current_photo,N7-2,detail_assets/photos/N7-2_photo_01.jpg,,1,,,
N7-2,current_photo,N7-2,detail_assets/photos/N7-2_photo_02.jpg,,2,,,
N7-2,current_photo,N7-2,detail_assets/photos/N7-2_photo_03.jpg,,3,,,
N7-3,current_photo,N7-3,detail_assets/photos/N7-3_photo_01.jpg,,1,,,
N7-4,current_photo,N7-4,detail_assets/photos/N7-4_photo_01.jpg,,1,,,
N7-FP,current_photo,N7-FP,detail_assets/photos/N7-FP_photo_01.jpg,,1,,,
N7-FP,current_photo,N7-FP,detail_assets/photos/N7-FP_photo_02.jpg,,2,,,
N7-FP,current_photo,N7-FP,detail_assets/photos/N7-FP_photo_03.jpg,,3,,,
N7-FP,current_photo,N7-FP,detail_assets/photos/N7-FP_photo_04.jpg,,4,,,
N7-FP,drawing,N7-FP,detail_assets/drawings/N7-FP_drawing_01.jpg,Reconstructed image of the excavated pedestal,1,,,
N7-FP,3d_model,N7-FP,,3D Model,1,https://sketchfab.com/3d-models/202502samborn7-0b31928c382d43e290515e4e1f05df05,,
N8,current_photo,N8,detail_assets/photos/N8_photo_01.jpg,,1,,,
N8,current_photo,N8,detail_assets/photos/N8_photo_02.jpg,,2,,,
N8,current_photo,N8,detail_assets/photos/N8_photo_03.jpg,,3,,,
N8,current_photo,N8,detail_assets/photos/N8_photo_04.jpg,,4,,,
N8,drawing,N8,detail_assets/drawings/N8_drawing_01.jpg,Plan,1,,,
N8,drawing,N8,detail_assets/drawings/N8_drawing_02.jpg,Pedestal,2,,,
N8,drawing,N8,detail_assets/drawings/N8_drawing_03.jpg,Pedestal (isometric view),3,,,
N8,3d_model,N8,,3D Model,1,https://sketchfab.com/3d-models/prasatsamborn8-shrine-e95b67c6eb5941109d8163cc98efb8fe,,
N9,current_photo,N9,detail_assets/photos/N9_photo_01.jpg,,1,,,
N9,current_photo,N9,detail_assets/photos/N9_photo_02.jpg,,2,,,
N9,drawing,N9,detail_assets/drawings/N9_drawing_01.jpg,Plan,1,,,
N9,drawing,N9,detail_assets/drawings/N9_drawing_02.jpg,South Elevation,2,,,
N9,drawing,N9,detail_assets/drawings/N9_drawing_03.jpg,West Elevation,3,,,
N9,drawing,N9,detail_assets/drawings/N9_drawing_04.jpg,N-S Section,4,,,
N9,drawing,N9,detail_assets/drawings/N9_drawing_05.jpg,E-W Section,5,,,
N9,old_photo,N9,detail_assets/oldphotos/OP_0083.jpg,Durga,1,,,
N9,new_photo,N9,detail_assets/oldphotos/NP_0083.jpg,Durga,1,,,
N10,current_photo,N10,detail_assets/photos/N10_photo_01.jpg,,1,,,
N10,current_photo,N10,detail_assets/photos/N10_photo_02.jpg,,2,,,
N10,current_photo,N10,detail_assets/photos/N10_photo_03.jpg,,3,,,
N10,current_photo,N10,detail_assets/photos/N10_photo_04.jpg,,4,,,
N10,drawing,N10,detail_assets/drawings/N10_drawing_01.jpg,Plan,1,,,
N10,drawing,N10,detail_assets/drawings/N10_drawing_02.jpg,Pedestal,2,,,
N10,drawing,N10,detail_assets/drawings/N10_drawing_03.jpg,Pedestal (Isometric view and Elevation),3,,,
N10,old_photo,N10,detail_assets/oldphotos/OP_0064.jpg,"Pedestal: north face, east side",1,,,
N10,old_photo,N10,detail_assets/oldphotos/OP_0081.jpg,Harihara,2,,,
N10,old_photo,N10,detail_assets/oldphotos/OP_0082.jpg,Harihara,3,,,
N10,old_photo,N10,detail_assets/oldphotos/OP_0164.jpg,Exterior: from north-west,4,,,
N10,old_photo,N10,detail_assets/oldphotos/OP_0168.jpg,Exterior: from south-east,5,,,
N10,old_photo,N10,detail_assets/oldphotos/OP_0204.jpg,Harihara,6,,,
N10,new_photo,N10,detail_assets/oldphotos/NP_0064.jpg,"Pedestal: north face, east side",1,,,
N10,new_photo,N10,detail_assets/oldphotos/NP_0081.jpg,Harihara,2,,,
N10,new_photo,N10,detail_assets/oldphotos/NP_0082.jpg,Harihara,3,,,
N10,new_photo,N10,detail_assets/oldphotos/NP_0164.jpg,Exterior: from north-west,4,,,
N10,new_photo,N10,detail_assets/oldphotos/NP_0168.jpg,Exterior: from south-east,5,,,
N10,new_photo,N10,detail_assets/oldphotos/NP_0204.jpg,Harihara,6,,,
N10,3d_model,N10,,3D Model,1,https://sketchfab.com/3d-models/prasatsamborn10-shrine-415e0ecbaa98401594dbc84069561707,,
N10-W,current_photo,N10-W,detail_assets/photos/N10-W_photo_01.jpg,,1,,,
N10-W,current_photo,N10-W,detail_assets/photos/N10-W_photo_02.jpg,,2,,,
N10-W,current_photo,N10-W,detail_assets/photos/N10-W_photo_03.jpg,,3,,,
N10-W,current_photo,N10-W,detail_assets/photos/N10-W_photo_04.jpg,,4,,,
N10-W,drawing,N10-W,detail_assets/drawings/N10-W_drawing_01.jpg,Plan,1,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_01.jpg,,1,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_02.jpg,,2,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_03.jpg,,3,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_04.jpg,,4,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_05.jpg,,5,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_06.jpg,,6,,,
N11,current_photo,N11,detail_assets/photos/N11_photo_07.jpg,,7,,,
N11,drawing,N11,detail_assets/drawings/N11_drawing_01.jpg,Plan,1,,,
N11,drawing,N11,detail_assets/drawings/N11_drawing_02.jpg,Pedestal (Isometric view and Elevation),2,,,
N11,old_photo,N11,detail_assets/oldphotos/OP_0011.jpg,"Flying Palace: north face, west side",1,,,
N11,old_photo,N11,detail_assets/oldphotos/OP_0014.jpg,Exterior: from east,2,,,
N11,old_photo,N11,detail_assets/oldphotos/OP_0066.jpg,"Flying palace: west face, south side",3,,,
N11,old_photo,N11,detail_assets/oldphotos/OP_0171.jpg,Exterior: from south-east,4,,,
N11,old_photo,N11,detail_assets/oldphotos/OP_0172.jpg,"Flying Palace: east face, south side",5,,,
N11,new_photo,N11,detail_assets/oldphotos/NP_0011.jpg,"Flying Palace: north face, west side",1,,,
N11,new_photo,N11,detail_assets/oldphotos/NP_0014.jpg,Exterior: from east,2,,,
N11,new_photo,N11,detail_assets/oldphotos/NP_0066.jpg,"Flying palace: west face, south side",3,,,
N11,new_photo,N11,detail_assets/oldphotos/NP_0171.jpg,Exterior: from south-east,4,,,
N11,new_photo,N11,detail_assets/oldphotos/NP_0172.jpg,"Flying Palace: east face, south side",5,,,
N11,3d_model,N11,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n11-3edb650ed2a94e1cbcba1d2f6aa6bc39,,
N12,current_photo,N12,detail_assets/photos/N12_photo_01.jpg,,1,,,
N12,current_photo,N12,detail_assets/photos/N12_photo_02.jpg,,2,,,
N12,drawing,N12,detail_assets/drawings/N12_drawing_01.jpg,Plan,1,,,
N13,current_photo,N13,detail_assets/photos/N13_photo_01.jpg,,1,,,
N13,current_photo,N13,detail_assets/photos/N13_photo_02.jpg,,2,,,
N13,current_photo,N13,detail_assets/photos/N13_photo_03.jpg,,3,,,
N13,drawing,N13,detail_assets/drawings/N13_drawing_01.jpg,Plan,1,,,
N13,3d_model,N13,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n13-e0d301aea00247f5b785ef0ef61740c1,,
N14-1,current_photo,N14-1,detail_assets/photos/N14-1_photo_01.jpg,,1,,,
N14-1,current_photo,N14-1,detail_assets/photos/N14-1_photo_02.jpg,,2,,,
N14-1,current_photo,N14-1,detail_assets/photos/N14-1_photo_03.jpg,,3,,,
N14-1,drawing,N14-1,detail_assets/drawings/N14-1_drawing_01.jpg,Plan,1,,,
N14-1,drawing,N14-1,detail_assets/drawings/N14-1_drawing_02.jpg,East Elevation,2,,,
N14-2,current_photo,N14-2,detail_assets/photos/N14-2_photo_01.jpg,,1,,,
N14-2,current_photo,N14-2,detail_assets/photos/N14-2_photo_02.jpg,,2,,,
N14-2,current_photo,N14-2,detail_assets/photos/N14-2_photo_03.jpg,,3,,,
N14-2,current_photo,N14-2,detail_assets/photos/N14-2_photo_04.jpg,,4,,,
N14-2,current_photo,N14-2,detail_assets/photos/N14-2_photo_05.jpg,,5,,,
N14-2,drawing,N14-2,detail_assets/drawings/N14-2_drawing_01.jpg,Plan,1,,,
N14-2,drawing,N14-2,detail_assets/drawings/N14-2_drawing_02.jpg,Pedestal (Elevation),2,,,
N14-2,drawing,N14-2,detail_assets/drawings/N14-2_drawing_03.jpg,Pedestal (Isometric view and Section),3,,,
N14-2,3d_model,N14-2,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n14-2-3c9a8da7d01d477fbca2816691b7f46c,,
N15,current_photo,N15,detail_assets/photos/N15_photo_01.jpg,,1,,,
N15,current_photo,N15,detail_assets/photos/N15_photo_02.jpg,,2,,,
N15,current_photo,N15,detail_assets/photos/N15_photo_03.jpg,,3,,,
N15,current_photo,N15,detail_assets/photos/N15_photo_04.jpg,,4,,,
N15,current_photo,N15,detail_assets/photos/N15_photo_05.jpg,,5,,,
N15,current_photo,N15,detail_assets/photos/N15_photo_06.jpg,,6,,,
N15,drawing,N15,detail_assets/drawings/N15_drawing_01.jpg,Plan,1,,,
N15,drawing,N15,detail_assets/drawings/N15_drawing_02.jpg,South Elevation,2,,,
N15,drawing,N15,detail_assets/drawings/N15_drawing_03.jpg,West Elevation,3,,,
N15,drawing,N15,detail_assets/drawings/N15_drawing_04.jpg,N-S Section,4,,,
N15,drawing,N15,detail_assets/drawings/N15_drawing_05.jpg,E-W Section,5,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0006.jpg,Around door opening with decorative lintel: east face,1,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0069.jpg,Decorative lintel: east face,2,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0070.jpg,Above false door opening: west face,3,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0071.jpg,"Flying Palace: south face, east side",4,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0173.jpg,Exterior: from south-west,5,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0174.jpg,Exterior: from south-east,6,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0175.jpg,Above false door opening: north face,7,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0176.jpg,Around door opening with decorative lintel: east face,8,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0177.jpg,"Flying Palace: south face, east side",9,,,
N15,old_photo,N15,detail_assets/oldphotos/OP_0178.jpg,"Flying Palace: east face, south side",10,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0006.jpg,Around door opening with decorative lintel: east face,1,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0069.jpg,Decorative lintel: east face,2,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0070.jpg,Above false door opening: west face,3,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0071.jpg,"Flying Palace: south face, east side",4,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0173.jpg,Exterior: from south-west,5,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0174.jpg,Exterior: from south-east,6,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0175.jpg,Above false door opening: north face,7,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0176.jpg,Around door opening with decorative lintel: east face,8,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0177.jpg,"Flying Palace: south face, east side",9,,,
N15,new_photo,N15,detail_assets/oldphotos/NP_0178.jpg,"Flying Palace: east face, south side",10,,,
N15,3d_model,N15,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n15-9e46e27031164f539f59547c54181262,,
N16-1,current_photo,N16-1,detail_assets/photos/N16-1_photo_01.jpg,,1,,,
N16-2,current_photo,N16-2,detail_assets/photos/N16-2_photo_01.jpg,,1,,,
M016,current_photo,M016,detail_assets/photos/N17_photo_01.jpg,,1,,,
M016,current_photo,M016,detail_assets/photos/N17_photo_02.jpg,,2,,,
M016,current_photo,M016,detail_assets/photos/N17_photo_03.jpg,,3,,,
M016,current_photo,M016,detail_assets/photos/N17_photo_04.jpg,,4,,,
M016,current_photo,M016,detail_assets/photos/N17_photo_05.jpg,,5,,,
M016,current_photo,M016,detail_assets/photos/N17_photo_06.jpg,,6,,,
M016,drawing,M016,detail_assets/drawings/N17_drawing_01.jpg,Plan,1,,,
M016,drawing,M016,detail_assets/drawings/N17_drawing_02.jpg,East Elevation,2,,,
M016,drawing,M016,detail_assets/drawings/N17_drawing_03.jpg,South Elevation,3,,,
M016,drawing,M016,detail_assets/drawings/N17_drawing_04.jpg,E-W Section,4,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0004.jpg,Exterior: from south-west,1,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0053.jpg,"Platform and lower part of the wall: south face, west corner",2,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0054.jpg,"Exterior: south face, east side",3,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0055.jpg,"Upper part of the wall: south face, east side",4,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0179.jpg,Exterior: from south-east,5,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0180.jpg,Platform: south face,6,,,
M016,old_photo,M016,detail_assets/oldphotos/OP_0181.jpg,Exterior: from south-east,7,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0004.jpg,Exterior: from south-west,1,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0053.jpg,"Platform and lower part of the wall: south face, west corner",2,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0054.jpg,"Exterior: south face, east side",3,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0055.jpg,"Upper part of the wall: south face, east side",4,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0179.jpg,Exterior: from south-east,5,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0180.jpg,Platform: south face,6,,,
M016,new_photo,M016,detail_assets/oldphotos/NP_0181.jpg,Exterior: from south-east,7,,,
M016,3d_model,M016,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n17-2997486843b4484080aefca6e4d7fe3e,,
M017,current_photo,M017,detail_assets/photos/N18_photo_01.jpg,,1,,,
M017,current_photo,M017,detail_assets/photos/N18_photo_02.jpg,,2,,,
M017,current_photo,M017,detail_assets/photos/N18_photo_03.jpg,,3,,,
M017,current_photo,M017,detail_assets/photos/N18_photo_04.jpg,,4,,,
M017,current_photo,M017,detail_assets/photos/N18_photo_05.jpg,,5,,,
M017,current_photo,M017,detail_assets/photos/N18_photo_06.jpg,,6,,,
M017,drawing,M017,detail_assets/drawings/N18_drawing_01.jpg,Plan,1,,,
M017,drawing,M017,detail_assets/drawings/N18_drawing_02.jpg,West Elevation,2,,,
M017,drawing,M017,detail_assets/drawings/N18_drawing_03.jpg,North Elevation,3,,,
M017,old_photo,M017,detail_assets/oldphotos/OP_0056.jpg,From north-east,1,,,
M017,old_photo,M017,detail_assets/oldphotos/OP_0057.jpg,Around northern false door: north face,2,,,
M017,old_photo,M017,detail_assets/oldphotos/OP_0182.jpg,Exterior: from south-east,3,,,
M017,old_photo,M017,detail_assets/oldphotos/OP_0183.jpg,Exterior: from south,4,,,
M017,old_photo,M017,detail_assets/oldphotos/OP_0184.jpg,Exterior: from south,5,,,
M017,new_photo,M017,detail_assets/oldphotos/NP_0056.jpg,From north-east,1,,,
M017,new_photo,M017,detail_assets/oldphotos/NP_0057.jpg,Around northern false door: north face,2,,,
M017,new_photo,M017,detail_assets/oldphotos/NP_0182.jpg,Exterior: from south-east,3,,,
M017,new_photo,M017,detail_assets/oldphotos/NP_0183.jpg,Exterior: from south,4,,,
M017,new_photo,M017,detail_assets/oldphotos/NP_0184.jpg,Exterior: from south,5,,,
M017,3d_model,M017,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n18-9b3e76a6b50144378c84c4782a41aa14,,
M014,current_photo,M014,detail_assets/photos/N19_photo_01.jpg,,1,,,
M014,current_photo,M014,detail_assets/photos/N19_photo_02.jpg,,2,,,
M014,current_photo,M014,detail_assets/photos/N19_photo_03.jpg,,3,,,
M014,current_photo,M014,detail_assets/photos/N19_photo_04.jpg,,4,,,
M014,drawing,M014,detail_assets/drawings/N19_drawing_01.jpg,Plan,1,,,
M014,drawing,M014,detail_assets/drawings/N19_drawing_02.jpg,West Elevation,2,,,
M014,drawing,M014,detail_assets/drawings/N19_drawing_03.jpg,North Elevation,3,,,
M014,drawing,M014,detail_assets/drawings/N19_drawing_04.jpg,N-S Section,4,,,
M014,drawing,M014,detail_assets/drawings/N19_drawing_05.jpg,E-W Section,5,,,
M014,3d_model,M014,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n19-b93a4540bbc242f8abbb9899e71a2d9c,,
M013,old_photo,M013,detail_assets/oldphotos/OP_0111.jpg,Exterior: from south,1,,,
M013,old_photo,M013,detail_assets/oldphotos/OP_0190.jpg,Exterior: from south-east,2,,,
M013,old_photo,M013,detail_assets/oldphotos/OP_0195.jpg,Exterior: from south,3,,,
M013,new_photo,M013,detail_assets/oldphotos/NP_0111.jpg,Exterior: from south,1,,,
M013,new_photo,M013,detail_assets/oldphotos/NP_0190.jpg,Exterior: from south-east,2,,,
M013,new_photo,M013,detail_assets/oldphotos/NP_0195.jpg,Exterior: from south,3,,,
N20-1,current_photo,N20-1,detail_assets/photos/N20-1_photo_01.jpg,,1,,,
N20-2,current_photo,N20-2,detail_assets/photos/N20-2_photo_01.jpg,,1,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_01.jpg,,1,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_02.jpg,,2,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_03.jpg,,3,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_04.jpg,,4,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_05.jpg,,5,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_06.jpg,,6,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_07.jpg,,7,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_08.jpg,,8,,,
N20-3,current_photo,N20-3,detail_assets/photos/N20-3_photo_09.jpg,,9,,,
N20-3,drawing,N20-3,detail_assets/drawings/N20-3_drawing_01.jpg,Plan,1,,,
M010,drawing,M010,detail_assets/drawings/N21_drawing_01.jpg,Plan,1,,,
M010,drawing,M010,detail_assets/drawings/N21_drawing_02.jpg,N-S Section,2,,,
M010,drawing,M010,detail_assets/drawings/N21_drawing_03.jpg,E-W Section,3,,,
M010,old_photo,M010,detail_assets/oldphotos/OP_0132.jpg,Exterior: from south,1,,,
M010,old_photo,M010,detail_assets/oldphotos/OP_0189.jpg,Exterior: from south-east,2,,,
M010,new_photo,M010,detail_assets/oldphotos/NP_0132.jpg,Exterior: from south,1,,,
M010,new_photo,M010,detail_assets/oldphotos/NP_0189.jpg,Exterior: from south-east,2,,,
M021,drawing,M021,detail_assets/drawings/N22_drawing_01.jpg,Plan,1,,,
M021,drawing,M021,detail_assets/drawings/N22_drawing_02.jpg,N-S Section,2,,,
M021,drawing,M021,detail_assets/drawings/N22_drawing_03.jpg,E-W Section,3,,,
M021,drawing,M021,detail_assets/drawings/N22_drawing_04.jpg,Pedestal,4,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0068.jpg,Around door opening with decorative lintel and colonnette: from east,1,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0075.jpg,Brahma,2,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0078.jpg,Brahma,3,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0079.jpg,Brahma,4,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0080.jpg,Brahma,5,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0185.jpg,Exterior: from south-west,6,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0186.jpg,Around the door opening with decorative lintel: east face,7,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0187.jpg,Brahma,8,,,
M021,old_photo,M021,detail_assets/oldphotos/OP_0188.jpg,Brahma,9,,,
M021,new_photo,M021,detail_assets/oldphotos/NP_0068.jpg,Around door opening with decorative lintel and colonnette: from east,1,,,
M021,new_photo,M021,detail_assets/oldphotos/NP_0185.jpg,Exterior: from south-west,6,,,
M021,new_photo,M021,detail_assets/oldphotos/NP_0186.jpg,Around the door opening with decorative lintel: east face,7,,,
M021,3d_model,M021,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n22-3ce911a85744410fa41837db5f1172ee,,
M019,current_photo,M019,detail_assets/photos/N23_photo_01.jpg,,1,,,
M018,drawing,M018,detail_assets/drawings/N24_drawing_01.jpg,Plan,1,,,
N25,current_photo,N25,detail_assets/photos/N25_photo_01.jpg,,1,,,
N25,current_photo,N25,detail_assets/photos/N25_photo_02.jpg,,2,,,
N25,current_photo,N25,detail_assets/photos/N25_photo_03.jpg,,3,,,
N25,3d_model,N25,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n25-60d03a3615fa45b48ba4236a9ded05d0,,
N26,current_photo,N26,detail_assets/photos/N26_photo_01.jpg,,1,,,
N27,current_photo,N27,detail_assets/photos/N27_photo_01.jpg,,1,,,
N27,current_photo,N27,detail_assets/photos/N27_photo_02.jpg,,2,,,
N27,3d_model,N27,,3D Model,1,https://sketchfab.com/3d-models/prasat-sambor-n27-78a83f21302a4113a43ba9ef2d00f77c,,
N28,current_photo,N28,detail_assets/photos/N28_photo_01.jpg,,1,,,
N31-1,current_photo,N31-1,detail_assets/photos/N31-1_photo_01.jpg,,1,,,
N31-2,current_photo,N31-2,detail_assets/photos/N31-2_photo_01.jpg,,1,,,
N31-3,current_photo,N31-3,detail_assets/photos/N31-3_photo_01.jpg,,1,,,
N31-4,current_photo,N31-4,detail_assets/photos/N31-4_photo_01.jpg,,1,,,
N31-5,current_photo,N31-5,detail_assets/photos/N31-5_photo_01.jpg,,1,,,
N31-6,current_photo,N31-6,detail_assets/photos/N31-6_photo_01.jpg,,1,,,
N31-7,current_photo,N31-7,detail_assets/photos/N31-7_photo_01.jpg,,1,,,
N32-1,current_photo,N32-1,detail_assets/photos/N32-1_photo_01.jpg,,1,,,
N32-2,current_photo,N32-2,detail_assets/photos/N32-2_photo_01.jpg,,1,,,
N32-3,current_photo,N32-3,detail_assets/photos/N32-3_photo_01.jpg,,1,,,
N32-4,current_photo,N32-4,detail_assets/photos/N32-4_photo_01.jpg,,1,,,
N34,current_photo,N34,detail_assets/photos/N34_photo_01.jpg,,1,,,
N35,current_photo,N35,detail_assets/photos/N35_photo_01.jpg,,1,,,
N36,current_photo,N36,detail_assets/photos/N36_photo_01.jpg,,1,,,
M020,old_photo,M020,detail_assets/oldphotos/OP_0067.jpg,"Decorative pedestal around central terrace: west side and northern one, from north",1,,,
M020,old_photo,M020,detail_assets/oldphotos/OP_0169.jpg,Decorative pedestal around central terrace,4,,,
M020,new_photo,M020,detail_assets/oldphotos/NP_0067.jpg,"Decorative pedestal around central terrace: west side and northern one, from north",1,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_01.jpg,,1,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_02.jpg,,2,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_03.jpg,,3,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_04.jpg,,4,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_05.jpg,,5,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_06.jpg,,6,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_07.jpg,,7,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_08.jpg,,8,,,
S1,current_photo,S1,detail_assets/photos/S1_photo_09.jpg,,9,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_01.jpg,Plan with Platform,1,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_02.jpg,Plan,2,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_03.jpg,East Elevation,3,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_04.jpg,South Elevation,4,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_05.jpg,N-S Section,5,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_06.jpg,E-W Section,6,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_07.jpg,Pedestal (Elevation),7,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_08.jpg,Pedestal (Isometric view),8,,,
S1,drawing,S1,detail_assets/drawings/S1_drawing_09.jpg,Pedestal (Section),9,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0001.jpg,Exterior wall with double Flying Palace: from north-east,1,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0005.jpg,Decorative lintel and colonnette: east face,2,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0034.jpg,"Decorative colonnette: east face, south side",3,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0035.jpg,"Decorative colonnette and pilaster: south face, west side",4,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0036.jpg,"Lower part of the wall: south face, west side",5,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0037.jpg,Pedestal,6,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0038.jpg,Decorative lintel (above door opening): north face,7,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0072.jpg,Exterior: from east,8,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0073.jpg,Exterior: from north-west,9,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0074.jpg,Exterior: from north-west,10,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0076.jpg,Decorative lintel,11,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0077.jpg,Decorative lintel,12,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0084.jpg,Decorative lintel,13,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0086.jpg,Exterior: from east,14,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0087.jpg,Exterior: from north-east,15,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0088.jpg,Interior: from east,16,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0089.jpg,From east,17,,,
